3,2021年全球移动VR市场将达到109亿美元,Tractica预计，2016年销售的消费级VR头显中，超过88%是移动VR设备，而且移动VR的领先地位还将延续到2017年。到2021年移动VR头显设备将占VR头显出货量的3/4，届时全球移动VR市场将达到109亿美元(包括硬件和软件)。
3,首款VR鞋子发布:套装售价1000美元起,谈起VR ，就不得不提到沉浸式体验，除了在头盔里让眼睛和耳朵吃冰淇淋，技术人员还想通过其他手段全面提高 VR 体验的真实性。眼下，最佳处理方案就是利用室内追踪传感器和无线手柄让你在室内小范围行走并抓取虚拟物品。不过，这只是个开始，在今年的 CES 上，一家新创公司打造了一双塑料的 VR 鞋，穿上它你就能感觉自己行走在虚拟世界。
3,关于VR/AR市场未来趋势的12项现实状况,2016年推出的Facebook Oculus可能会加速下一个计算平台的发展。微软、索尼、谷歌、英特尔、Nvidia都进入了这个新生的市场，可能还包括苹果。到2020年时，如果制造商能解决宽带、内容、设计、处理性能、成本上存在的问题，VR和AR将在消费设备中普及。游戏是最主要的应用领域，然后是电子商务、广告、教育和医疗。
3,Crytek中国：运转正常 1月发布VR新作,近日，一则“《孤岛危机》研发商Crytek宣布关闭旗下工作室”的消息不胫而走，这个世界顶级游戏和引擎研发商此举在各国游戏圈引起诸多猜测，12月29日，Crytek中国上海针对工作室关闭的消息做出回应：Crytek中国上海工作室目前一切运转正常，并将于2017年1月份在HTC平台发布VR游戏《罗宾逊：旅途》。
3,Oculus收购眼球追踪公司 着力交互问题,The Eye Tribe成立于2011年9月，目前已完成了300万美元的种子轮融资，并负责一个价值440万美元的政府支持项目，与乐高、Serious Games、哥本哈根信息技术大学和丹麦科技大学一同为大众市场推出眼动控制。The Eye Tribe的代表产品是Tracker Pro开发者套件，售价为199美元。
3,盲目投资过头 VR风口过后的求生之路,在中国，BAT于2016年相继入局，同时，超过60家上市公司宣称跨界VR行业，由此2016年也被称为我国VR行业元年。但是，行业的发展进程似乎比预期慢了一些，瓶颈却来得比预想早了一些。与2015年及2016年初的火热境况不同，进入5月后，涌向VR的资本来了个“急刹车”，知名VR企业大裁员，多个初创企业项目“速冻”，VR行业从夏天进入寒冬。
3,移动VR游戏能否像手游一样 成为投资风口,随着 VR 行业的越来越热，这一方面的人才会逐渐地补上，然而，他们目前面临的另一问题是在移动 VR 游戏探索上面。不可否认移动 VR 是目前大多数人体验VR的主要方式，那么移动VR游戏会像手游一样，成为下一个为投资人疯狂风口吗?
3,2016VR元年回顾:游戏成为虚拟现实代名词,2016年虚拟现实产业爆发，因此也被称为虚拟现实元年。全年下来大大小小的硬件设备多达数千款，其中既包括PC级头显，也有VR一体机和VR眼镜，当然还包括用于生产内容的全景相机设备，而软件方面的内容更是不计其数。只要能够和虚拟现实挂钩的地方，每天都有故事在发生，不过，叫好声中，一些从业者却发出了不同的声音。
3,HoloLens新专利或解决视场角过小的问题,微软正站在增强现实革命的最前沿，但人们普遍在抱怨其头显HoloLens的实际覆盖视场过小（小于40度），让3000美元头显的市场营销策略存在误导性。现在微软已经为这个问题提出了一个潜在的解决方案，但似乎不太可能会减低设备的成本。
3,雷声大雨点小 国内VR产业该何去何从,与国外VR行业相比，国内起步较晚、技术薄弱，而国外的索尼、HTC、Oculus 这三大VR巨头既有领先的技术，还掌握着产业链的主动权，正在打造自己的生态。笔者认为，对国内VR企业来说，现阶段如果能先依托对方的技术标准，减少开发的成本和风险，随后再过渡到自主研发，也许会更有利于一个新产业的发展。
3,外媒：VR社交是其走向成功化的重要因素,制约VR发展的最大因素是什么？硬件、内容还是应用？国外媒体人Signe Brewster日前撰文称，VR会让人倍感孤独，开发者们需要找到推动用户互动、加强社交的方法，只有走上社交化的道路，VR才有成功的可能。
3,GFK：中国VR硬件整体销售额达6.5亿元,虽然，Oculus的销售似乎不如预期，但VR零售的整体形势并不悲观。GFK调研发现，2016年，中国VR硬件整体销售额达6.5亿元，较2015年的1.5亿元增长3倍多，月平均销售设备量达382台，品牌数量达480个。有趣的是，各国消费者对VR认同度的调查报告显示，中国消费者对于VR的接受程度高于美国、日本等大部分国家，目前潜在用户规模已达2.86亿。
3,三星宣布进军AR头显 与HoloLens直接竞争,三星副总裁 Sung-Hoon Hong 近日在美国加州圣迭戈举办的虚拟现实峰会上表示，三星正在研发两个新系统。一个是 VR 头显，也就是三星 Gear VR 迭代产品。而另外一个是类似微软 HoloLens 的增强现实头显。
3,“VR+电竞”被热捧 但现在谈还为时过早,随着近些年来MOBA游戏的火热，电子竞技产业的发展也是一路顺风顺水，根据公开数据显示，当前的电竞市场规模在不断扩大，到2017年市场规模可达到465亿元，用户将突破2.8亿人。VR作为新兴产业，也被投资者及市场誉最有潜力的行业未来的前途也不可限量，而“VR+电竞”这一概念也自然被提了出来并受到吹捧。
3,VR游戏公司Survios融资5000万美元,对于初期阶段的VR游戏来说，《Raw Data》的表现已经非常接近成功，首月的收入就超过了百万美元。对于投资者们来说，这或许让他们投资VR游戏工作室的时候少了一些担忧，昨天，该游戏开发商Survios宣布结束了两轮融资，总融资额为5000万美元。随着《Raw Data》的成功，未来或许有更多高质量的VR内容说服消费者们进行尝试，而由于VR游戏制作成本较高，像Survios这样的融资对于VR整体行业的发展是非常必要的。
3,Oculus重组PC移动部门 CEO艾里布卸任,Oculus首席执行官布兰登·艾里布（Brendan Iribe）日前在公司官方博客中发表了卸任声明。该公司同时宣布重组，分为由艾里布领导的PC VR部门和前软件部门主管乔恩·托马森（Jon Thomason）领导的手机VR部门。两个部门暂由脸书首席技术官麦克·斯克洛普夫（Mike Schroepfer）统领，直到选出Oculus新任总裁。
3,外媒:VR年度报告 3大亮点与3项不足,VR在今年可谓是出尽风头，甚至有人将2016称为“VR大年”。我们相继见证了Oculus Rift、HTC Vive和PlayStation VR三大消费者级头显设备的发售，虽然VR厂商们都还没有公布具体销量，也还没有出现一款足以称霸市场的VR游戏，但我们在所有VR平台上都看到了巨大的潜力。
3,VR业五大趋势：线下体验店将在中国井喷,Presence资本的创始人和合作管理伙伴Amitt Mahajan说：第一批在VR领域收获大笔利润的依然会是游戏公司。“鉴于中国巨大的房地产市场，他们需要想办法利用大量的土地和空间，VR体验馆是个很不错的解决方案。这样用户不需要亲自购买昂贵的电脑，只需要付费体验就可以了。目前已经有不少人涌入这个市场，我认为中国变成VR首个主要市场只是时间问题”，Mahajan表示道。
3,Oculus内容部门负责人：VR将是终极平台,贾森·鲁宾(Jason Rubin)是Oculus内容部门的负责人，同时是顽皮狗工作室的联合创始人，在游戏行业有着30多年的经验。随着Touch控制器的推出，Oculus Rift正逐渐从开发者设备蜕变成消费者产品，并伴随着大量由Oculus资助的软件内容。日前，国外著名游戏站Kotaku采访了鲁宾，下面是整理的关于他对VR和Oculus的看法。
3,儿童AR游戏开发商Osmo获1.65亿元融资,Osmo凭借其为孩子们打造的增强现实iPad游戏而崭露头角，目前它正与一些大型儿童品牌公司合作，并宣布获得了2400万美元的新一轮融资。此轮融资将进一步促进这家游戏和玩具公司在硅谷的成长。
3,扎克伯格:建立完整的VR生态系统还需十年,扎克伯格说：“老实说，我不知道形成一个完整的虚拟现实生态系统还要多久，可能是五年、十年，也可能是十五年、二十年。但我觉得至少要10年。就像智能手机一样，一开始也需要10年的时间才真正进入大众市场，黑莓手机2003年已经发布，但是直到2013年总销售量才达到10亿。所以我并不认为虚拟现实能在短期内走进大众市场。”
3,微软:AR头显Hololens才是游戏最终目的地,众所周知，微软计划于明年推出代号为 Project Scorpio（天蝎计划）的下一代游戏主机。显然微软正在打造一款最强劲的主机，天蝎计划这款主机欲将真正的4K游戏及高保真的VR体验带到Xbox平台上。在最近的一次采访中，微软Xbox部门负责人Phil Spencer回答了很多有关天蝎计划的问题， 并透露软件巨头微软最终想要为用户带来无线VR体验。
3,解析VR元年即“寒冬” 其背后的商业逻辑,去年开始的虚拟现实热潮，在今年的2016年可以说达到了顶峰，一般行业来讲将2016年称为VR产业的一个元年。但与此同时，VR元年却也有出现了另一番冰火两重天的景象：锤子科技孵化了两年之久的VR项目被爆已经分拆，前不久也曾传出暴风魔镜裁员过半的消息。上半年处于风口的VR行业或许即将迎来动荡期，寒冬论弥漫在行业上空。 一时冰火两重天。
3,VR从业者：裸手交互目前是一个伪需求,从实际角度，目前的VR手势捕捉设备大多是采用Leap Motion或者Intel Realsense这样的深度视觉识别装置，用户不需要携带多余的设备，对于方便程度或者鲁棒程度也有提升。但是从目前来看，裸手交互是一个伪需求。构成有效的交互的核心其实就只有一点：“反馈”。
3,国行主机欲接轨世界 VR游戏或是机遇,虽然VR正在经历所谓的资本寒冬，但这只是目前行业阶段的一个必须的洗牌过程，大量的软硬件团队还是继续投身于虚拟现实的内容领域，只待积累到一定程度即会全面爆发，而借着这股气流，中国的主机产业才能回到与世界同步的轨道上正常发展。
3,VR成假期季最大输家:销量预期被下调,黑色星期五与感恩节周末的销售数据陆续公布之后，许多分析师开始预测年末销售情况。调研公司NPD集团透露：今年PSN及Xbox Live上的数字促销力度很大，可能重创实体零售渠道。除此之外，数据调研公司SuperData认为VR的处境更为艰难，可能成为年末旺季中的最大输家。
3,倒闭VR公司直述:内容是VR发展最大障碍,价格太高、产品太少不是阻碍VR发展的主要原因，内容没有吸引力才是真正的关键。Virtuleap是一家创业公司，它帮助开发者向全世界展示自己的VR概念，该公司创始人Amir-Esmaeil Bozorgzadeh刊文称，VR最大的障碍在于缺少有吸引力的内容。
3,育碧宣布旗下VR游戏将支持跨平台体验,育碧刚刚宣布，虚拟现实游戏《Eagle Flight》将会支持不同平台的VR头显联机娱乐。这意味着拥有Oculus Rift或HTC Vive的PC玩家将可以跟PSVR头显用户一样开玩这款多人游戏。
3,Oculus联合创始人:最好的VR体验并非游戏,Oculus公司的联合创始人兼首席工程师Jack McCauley总结说道：“我们需要有更丰富并吸引人的内容，但我想说的是它不一定是游戏，体育赛事和音乐会的体验“可能是虚拟现实(VR)体验中最好的内容”。
3,Oculus Touch首发游戏将超过50款,备受期待的Oculus Touch手柄将于12月6日发售，售价199美元。但是光有硬件没有软件支撑的话，也没什么意义。好消息是，今日Oculus宣布将有50多款游戏支持Touch并将于下月同步上市。其实回望上一次Oculus宣布的消息，预计到今年年底前一共会有35款VR游戏支持Oculus Touch。不过看来厂商内容开发速度还是很快的，对玩家来说也无疑是个好消息。Oculus表示将于下周公布完整的50多个游戏名单。先来看一下目前已经确定的13款支持Oculus Touch的游戏：《Oculus Medium》 (Oculus Studios)《The Unspoken（不语者）》 (Insomniac Games)《Dead and Buried（长眠地下）》 (Oculus Studios)《Rock Band VR（摇滚乐队VR）》 (Harmonix)《VR Sports Challenge（VR运动挑战）》 (Sanzaru)《The Climb（攀爬）》 (Crytek)《Serious Sam VR: The Last Hope（英雄萨姆：最后的希望）》 (Croteam)《Pro Fishing Challenge VR（专业钓鱼挑战VR）》 (Opus)《I Expect You to Die（我希望你去死）》 (Schell Games)《Luna（露娜）》 (Funomena)《Giant Cop》 (Other Ocean)《Job Simulator（工作模拟）》 (Owlchemy Labs)《Fantastic Contraption（奇妙装置）》 (Northway Games)Oculus向外媒再次确认，这50多款VR游戏将于Touch上市的同一天上架，而不是像之前宣布的，要等到年底玩家才能玩到。目前Oculus Rift为了迎接黑五大促，降价100美元，感兴趣的玩家是时候买买买了。from：17173                             如若转载，请注明出处：http://www.gamelook.com.cn/2016/11/273516/
3,Oculus下月可运行微软Xbox海量游戏,日前，全球游戏领域的两个重量级玩家Oculus和微软实现了内容合作。从12月12日开始，Oculus公司Rift虚拟现实头盔的用户，将能够通过微软提供的APP，以流媒体方式运行Xbox One的海量游戏。
3,VR游戏收益不乐观 需解决时间和标准问题,资本的热捧把VR推到了风口，但如果说VR元年已经到来，恐怕还为时过早。戴上VR，就是另外一个世界，但是同样的，摘下VR的时候，还是不得不面对一个略显尴尬的现实情境：抛开技术实力本身，资本最终需要向“钱”看。虚拟现实已经投入了许多的资金，而它能否盈利就是投资者们最关心的事情。
3,细说“VR晕动症”现阶段必须攻克的难关,VR晕动症产生的原理与晕车类似。把你透过VR眼镜看到的画面想象成车前窗里的景色——当视觉所见和身体感知不一致时，晕动(晕车)就会发生。两者之间不同的是，晕船和晕车时车和船在动，玩VR时视觉画面则是虚拟出来的，玩家一不小心在客厅里也会吐的一塌糊涂。
3,虚拟现实浪潮来临 历史的车轮不可阻挡,据专家介绍，虚拟现实有可能彻底改变人们的沟通方式，它给社会带来的影响甚至足以与电话和互联网媲美。在不远的将来，人们很有可能在不同的虚拟现实场景中以化身的方式相互交流，日复一日、年复一年地穿梭于不同的虚拟世界。有的专家甚至认为，这场虚拟现实革命将加深人们对彼此的理解。
3,PSVR今年销量将超200万 Vive不足50万,"总部设在纽约的市场调研公司SuperData几个月来都在为VR产业撰写详细的报告。而其最新研究成果则预估出2016年底各家设备的累积销量，其中：Oculus Rift为355,088部；HTC Vive 为420,108部；谷歌Daydream为450,083部；PS VR为2,602,307部。而三星与Oculus合作的Gear VR为2,316,632部。"
3,异步空间扭曲技术让VR配置要求降低,其实为了解决 VR 游戏太吃硬件的问题，Oculus 公司也一直在想办法。他们首先提出的是一种名为 Asynchronous Timewarp（异步时间扭曲，以下简写为 ATW）的技术，但收效似乎并不明显。真正让他们决定降低 Oculus Rift 配置要求的，是最新提出的 Asynchronous Spacewarp（异步空间扭曲，以下简写为 ASW）技术。
3,微软:游戏才是HoloLens走近大众的敲门砖,虽然微软的HoloLens可用性正在逐渐提高，但其官方定位依然只是专注其开发功能，离消费产品还差的很远。但是开发者还在继续努力将HoloLens平台上的视频游戏开发提上议程，据微软产品市场总监Leila Martine说，其根本原因是，游戏才是获得公众注意力的敲门砖。
3,谷歌正式发布Daydream手机兼容标准,我们都知道全新的安卓系统Nougat将包括谷歌Daydream VR体验，并且对硬件和软件有相当高的要求，但是具体要求的参数却一直不得而知。但是在最新发布的“安卓7.0兼容性定义文档”详细列出了你的手机需要达到怎样的标准才能运行“高性能”VR模式。
3,今日正式发售:五方面解析谷歌Daydream,Daydream将会集中所有VR内容开发商的作品，无论这些内容是游戏也好，还是视频也罢，都无所谓，最终的目的就是为了方便玩家能够通过这个平台获取他们想要的东西。另外，尽管谷歌还有个入门级的VR头盔Cardboard，能够让玩家初步体验VR的有趣之处，但是这款产品的科技含量还不够高，而且在许多情况下，使用起来并不舒适。
3,瑞典VR智能机眼部追踪技术公司筹3亿元,【Gamelook专稿，转载请注明出处】Gamelook报道/最近，瑞典眼部追踪技术公司Tobii宣布计划投入到参与智能机和VR领域，并且正在寻求4亿瑞典克朗（5000万美元，3亿元人民币）的股权融资。Tobii成立于2001年，主要从事检测用户眼部的电脑以及智能机技术，以此决定他们在屏幕上看到的东西。该公司的技术已经被一些游戏领域的大厂使用，比如被Acer和Allienware制造的PC硬件，目前有40款左右的游戏支持眼部追踪技术，比如《The Division》、《刺客信条：辛迪加》、《杀出重围：人类分裂》以及《看门狗2》。在去年斯德哥尔摩证交所上市之前，Tobii就已经融资7000万美元（折合人民币4.7亿元），股价达到2.8美元，上个月峰值达到8.9美元，目前仍然稳定在7.8美元，几乎是上市价格的3倍。该公司计划5000万美元的进一步投资仍需要在即将举行的特别股东大会上获得通过。如果被通过的话，新的股权融资期限将从12月6日持续到12月20日。该公司表示将对技术和市场营销的拓展进行大量投资，尤其是VR领域和智能机领域的眼部追踪技术，而且该公司表示，这类消费者市场的眼部追踪技术需求比预期增长的更快。该公司CEO Henrik Eskilsson说，“在各种消费者应用领域对眼部追踪技术的需求增长超过了我们当时在2015年4月份IPO时候的预期。当时，我们觉得智能机和VR领域的眼部追踪技术需求还需要比现在更长的时间。当时筹集的5亿瑞典克朗可以满足我们当时的计划需求。但是，为了在新领域内取得领导地位，我们认为有必要扩大投入，为股东们创造更大的价值潜力”。有业内公司预计，AR/VR行业有望到2020年增至1500亿美元，Tobii希望可以快速发展，在投资、研发以及新的眼部追踪技术方面不落后于其他公司。实际上，此次的融资并不算意外，因为就在2周之前，谷歌刚刚把硅谷眼部追踪技术初创公司Eyefluence纳入麾下，这家公司也筹集了2000万美元用于同类技术的研发。如果再看其他公司，实际上也有不少已经开始为Facebook的Oculus硬件打造眼部追踪技术，日本的Fove公司开启了通过眼球运动玩游戏的VR头盔预购。有了5000万美元的资金支持，Tobii表将拥有更多的‘财务自由’，并且希望进行快速的并购行为，与此同时，该公司还透露已经于主流智能机制造商达成了一项交易，将其眼部追踪技术内置到其中一款智能机当中，不过Tobii并未透露更多细节。目前来看，除了价格制约因素之外，用户的佩戴舒适感也是影响更多人接受VR/AR的主要原因之一，除了沉重的头盔之外，玩游戏还需要有外设控制器的辅助，这对于绝大多数人来说都是不方便的，但眼部追踪技术的发展或许可以解决这类问题，带来更加便捷而舒适的AR/VR体验，当然，这还有很长的路要走。                             如若转载，请注明出处：http://www.gamelook.com.cn/2016/11/271266/
3,揭秘日本VR线下体验店:单人付费超200元,今年4月份的时候，万代南梦宫（以下简称BNE）在东京的台场购物广场中开了一家专做VR的线下体验店“VR ZONE Project i Can”（以下简称VRZONE），根据gamelook的了解，这家线下体验店在营业期间的日营业额大概在4~5万元左右，换算成日元的话大概在70万日元左右。
3,谷歌Daydream售价79美元 首发无中国,另外一项值得注意的消息，便是谷歌于会中正式宣布了VR装置“白日梦”。将会支援谷歌最新的像素等手机，建议售价为79美元（人民币约534元），正式发售日期为11月10日，首发地区为：美国、加拿大、英国、德国以及澳大利亚。
3,VR/AR混搭 或是苹果进入头盔市场入场券,蒂姆库克对于纯粹的VR并不感兴趣，不过当VR和AR结合时或许能产生其价值。类似于Gear VR和Daydream View，苹果的头盔需要和一个便携式设备相连接。Gear VR需要以来三星的Galaxy智能手机，而Daydream View目前只支持谷歌的Pixel系列，所以毫无疑问，苹果的头盔将会支持自家的苹果手机以及iPods。
3,Oculus预测5年VR发展：8K、交互和AVR,上个月初Oculus Connect大会上，O记的首席科学家Michael Abrash的Keynote题目是未来5年VR的发展，其中涉及到VR头显分辨率、空间音效、VR交互等等方面。相比于一般的野鸡专家，Abrash的预测还是值得大家一下的。
3,观点冲突: 手游和VR谁才是游戏的未来？,尽管 VR 游戏和智能移动游戏是不同的领域，有不同的发展轨迹，但现在却无法避免地发生了“资源争夺战”，对于厂商来说，市场的重心落在哪一边，顺应哪一种潮流能让自己面向未来时掌握主动权，无疑至关重要。眼下，游戏界正面临着从显示器游戏到 VR 领域的变革，业内巨头的带动让普罗大众们产生了一种感觉，认为游戏从显示器到 VR，就像游戏从 2D 到 3D 的变革一样，是必然的未来。
3,Unite洛杉矶峰会精彩回顾:从图形、平台再到VR,目前为止很多人都看过Adam电影短片。现在Adam的可执行文件已发布至Asset Store资源商店，同时我们也发布了角色、环境和 GFX资源包，大家可以前去下载并实时体验。关于改善图形并加大投入，我们在巴黎招募了一支才华横溢的技术团队，专门负责解决美术方面的棘手问题，如高级粒子、光照及摄影测量法等。
3,Vision VR/AR亚洲峰会 精彩内容抢先曝光,VR/AR的技术发展方向在哪里？VR/AR的全球发展现状如何？VR的硬件发展趋势？VRR/AR的技术发展方向在哪里？VR/AR的全球发展现状如何？VR的硬件发展趋势？VR/AR新领域的应用有哪些？人们带着疑惑，却满怀期待着新的一年。继2016年2月Vision VR/AR 全球峰会在美国洛杉矶成功召开后，Unity将在12月14-15日把Vision Vision VR/AR Summit 第一次带到太平洋彼岸的亚洲，全球最古老，却最具VR/AR创新活力的中国北京。
3,Unity将发布开源VR编辑器EditorVR,在之前的数月里，我们曾经多次地看到过Unity的VR内创作工具，可是并不知道它会在什么时候上市。在2016洛杉矶Unite 开发者会议上，Unity首席工程师Labs Amir Ebrahimi证实了VR内编辑工具将于12月份上市的消息，而首席设计师Timoni West则展示了这一工具。Unity日前在官方Twitter上宣布，2016年底将有测试性的EditorVR!这将是完全开源的，有着开放的应用程序界面。
3,研究调查:价格和晕动症是VR普及最大问题,虽然VR/AR产业在高速发展，但是要普及的话在目前看来还存在不少挑战。对开发者来说，这其中的障碍主要有哪些呢？从调查问卷来看，主办方很轻易的从大家的回答中挑了一些很普遍的回答。比如很多VR/AR领域的专家都很担心晕动症的问题会把一些可能对VR感兴趣的人群拒之门外。
3,关于微软VR新设备 你需要知道这七件事,在微软刚刚结束的发布会上，最抢眼的无疑是全新的Surface Studio一体台式机，但是微软同时还推出了自己在虚拟现实领域中的一个大动作：那就是一整套全新内置独立追踪传感器、售价低于299美元（约合人民币2027元）的虚拟现实头戴设备。
3,解答困惑 浅谈关于AR的五大误区,最近，因为微软和谷歌旗下的Niantic不断推出各自的AR(增强现实)眼镜，AR领域受到了大众和媒体的广泛关注。不过，关于增强现实，大众存在着很多困惑和误解。下面就谈谈群众经常会误解的5个认识：
3,中国VR市场:头显混战 线下体验店盛行,美国和中国这两个接受 VR 最快的市场，由于技术、经济和文化等因素的影响，在发展过程中呈现出明显的差异。美国技术为先，瞄准玩家群体；中国商业化步伐更快，从庙堂到江湖几乎都在谈论 VR。本文以美国为参照物，侧重描写中国 VR 市场三个显而易见的特点。
3,拒绝手柄 未来或直接用双手进行VR游戏,除了手势控制弊端之外，对于虚拟现实最尴尬的事情之一莫过于你看不见自己的手。当你戴上虚拟现实设备之后，你置身于一个看似无比真实的世界，让你感到身临其境，但当你伸手试图抓取眼前某物或是想够到某物的时候，那里确实什么都不存在，这就瞬间将营造的气氛给打破了。
3,研究调查：VR/AR的潜在竞争对手分析,VR领域的Oculus、HTC、索尼、三星和谷歌，以及AR领域的微软Magic Leap、Meta和ODG都宣称自己的产品是最好的。实际上，他们最大的对手并不是同行。
3,PMGO之后 AR的下一个爆款何时到来？,据国外媒体报道，今年年中，增强现实手机游戏《Pokemon GO》风靡全球，这款以皮卡丘等为游戏主角的手机游戏每天营收甚至达到了1000万美元。业界对于增强现实的作用越来越重视，很多研发部门开始寻求增强现实新的发展方向。
3,Oculus坚信独占游戏将推动VR产业发展,我们在这个月初看到了一系列的Oculus Touch游戏，Oculus资助了大部分的游戏，或帮助其在Oculus Home发行（又或者两者都是）。相应，这些游戏也会成为Rift和Touch的独占游戏。虽然这种做法在过去引起了游戏社区的不满，但Oculus内容部门总监仍然坚信这是推动VR市场发展的正确做法。
3,福布斯:除了价格 VR普及还面临这8大问题,美国《福布斯》杂志撰稿人埃里克·凯恩（Erik Kain）近日撰文指出，虚拟现实（VR）无疑是当下科技界最受关注的话题之一，但这种技术在普及过程中却面临着诸多挑战。除了价格奇高，VR还存在缺乏内容、引起恶心和头疼等其他八个障碍。
3,PSVR登顶日本硬件榜 首周销量超5万台,"Media Create在今天公布了最新一周的日本地区销量信息，与之前很多人预测的结果一样，PSVR在首周销量非常抢眼。第一周PSVR在日本总计卖出了51,644台，如果把这个数字与其他主机硬件进行比较，PSVR也一样可以登顶硬件销量排行榜的榜首，超越了PS4和3DS。"
3,游戏设计师如何巧妙地规避VR晕动症,"晕动症一直是困扰虚拟现实的难点所在,最常见于第一人称射击游戏和行走游戏,玩家会发现真实身体与虚拟身体之间存在严重的偏差。在游戏中移动太快也会造成胃部产生不良的反应。而玩一款虚拟现实游戏可能会让你撞上一堵墙或咖啡桌。VR游戏的开发人员对此也非常清楚,他们正开始通过与众不同的方式来解决这些问题。"
3,福布斯：盘点VR改变世界的5种方式,据外媒报道，随着索尼平价VR产品PS VR的发布和Oculus进军社交领域，我们正经历一个前所未有的时代，VR将改变我们生活工作和娱乐的方方面面。同时，它还会在深度和广度上影响工业、医疗、教育、娱乐和商贸产业的发展。而我们从宣传语中获取的所谓沉浸式和超现实的体验只是VR改变世界的一种方式而已。
3,现实很骨感:今年美国人仅6%会买VR头盔,被过分追捧是对虚拟现实的诅咒，尽管业内此前对于VR头盔的热情很高，但据市场分析调研公司Strategy Analytics的一份预测报告显示，2016年仅有6%的美国人会拥有VR头戴设备。而且在这一小部分用户当中，93%的都只是购买与智能机配套的低配版本，仅有1%的人会购买昂贵的头盔，比如Oculus Rift和HTC Vive。
3,唯晶科技携2款VR游戏角逐2016金翎奖,唯晶科技今日正式确认，携旗下《揭秘计划》Unearthing Mars与《烈马狂歌：三国VR》The Hero’ Path: Three Kingdoms VR角逐2016金翎奖『玩家最期待的主机/PC端VR游戏』奖项。
3,逃离幻想 脱离炒作期的VR仍任重道远,VR在这空前的投入和大肆炒作之下，出现了不安和不确定性。Gartner已经将VR纳入其技术炒作周期报告之中，指出VR技术刚从泡沫化的底谷期挣扎出来。这段时期被形容为，随着“实验和应用不能达到预期”，人们的兴趣正在不断减少。技术的提供者们在这个过程中有胜利者也有失败者，但只有当幸存的提供者不断改进他们的产品，让早期普及这满意，投资才会继续。
3,PSVR首发:出货不足6千台 分销商坐地起价,随着今天PSVR在全球同步首发，Oculus Rift以及HTC Vive这三大消费者版VR头显已经相继亮相，而大众和社会对VR的关注和期待被抬升到了新的高度。为了庆祝国行版本的发布，索尼今天也在旗下直营店举办了首发活动并召开了中国首发会。对此我们也从多个角度来回顾PSVR在中国市场的第一枪。
3,Facebook挖角EA副总裁 负责VR社交团队,Facebook已挖来美国艺电公司（EA）副总裁蕾切尔·弗兰克林（Rachel Rubin Franklin）为Facebook社交虚拟现实（VR）团队新的负责人。上周，Facebook CEO马克·扎克伯格（Mark Zuckerberg）展示了好友如何共同在虚拟现实环境中展开探索。弗兰克林未来将把这样的体验带给用户。
3,谷歌高层解读DaydreamVR背后五大秘密,谷歌在10月5日的“谷歌制造”大会上带来了自己的移动端VR头显Daydream View，它将成为Gear VR强有力的竞争对手。那么，围绕着这台头盔背后到底有什么秘密？谷歌的VR负责人Clay Bavor（就是在大会上介绍Daydream并且讲着讲着把控制器摔到地上很尴尬的那哥们），从五个方面为我们进行解密！
3,Oculus CEO畅谈Oculus未来七个发展变化,Oculus在上周举行的Connect大会上公布了大量跟VR有关的信息。其研究部门亮出了全新的一体化头显；母公司Facebook则展示了一些新的社交功能；Oculus降低了Rift头显的最低规格标准，新算法把PC成本直砍数百美元（不过仍需不少的投入）。然后，Oculus首席科学家Michael Abrash来详细描述了2021年VR头显的功能。
3,Oculus将投1000万美元推动VR生态发展,在圣何塞举行的Oculus Connect大会上，Oculus的多样性项目总监Ebony Peay Ramirez表示：“只有当虚拟现实成为一个能代表不同人群和不同意见的多元化生态系统时，它才能获得成功。我们希望听到各种各样的声音。我们知道，一个建立于多元思想、个性、观点和想象力基础的平台更具吸引力和生命力。”
3,直奔消费者的巨额投资或遏制AR/VR发展,投资者认为VR和AR可能是下一个iPhone，但这反而会影响这两项科技的发展。如果你希望打造一项可以改变世界的产品，iPhone或许是一个明显的成功模型。在2016年，可能会改变世界的技术突破之一是VR和AR。但我们有足够的理由可以相信iPhone的例子可能会伤害到VR和AR的发展。
3,Juniper预计2021年VR硬件市场500亿美元,虽然Oculus Rift、Vive和PSVR还没有获得巨大成功，但分析师们似乎对于虚拟现实的热情仍旧不减。在上周发布的一份白皮书中，Juniper Research预计，包括VR头盔、外设和360度摄像头在内的VR硬件市场有望在2021年超过500亿美元规模。当然，500亿美元并不是对VR行业预测最大的数字，但仍然听起来有些虚张声势。今年8月份的时候，IDC预计全球硬件和软件市场规模在2020年达到1620亿美元，不过该公司认为AR将占据最大的市场份额，硬件将占据半数收入，不过，IDC并未对这个预测数字进行详细拆解，而Juniper则把这个时间往后延迟了一年。
3,最低配下降:但完整VR体验仍要9000元以上,上周末，Oculus举行了第三次Connect大会，值得注意的除了创始人Palmer Luckey缺席开幕式以及最低支持VR的PC配置降级之外，该公司还公布了新的硬件和游戏，但对于最低体验价格的下降，我们或许不应该过早地下结论。对于VR用户来说，体验真正的虚拟现实，最低要求也得是全房间移动、操作感舒适（佩戴感暂时不提），那么该公司推出的配套外设以及Touch手柄都是必不可少的，因为在之前的用户反馈中，原地体验的局限性以及主机手柄不能和VR体验无缝衔接的问题一直存在。如果加上这些，即便是最低配的PC要求降低了，消费者仍需1400美元左右（人民币9300元以上）才能获得完整版的Oculus VR体验。
